prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlStratigraphical,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,DatesyncNPD
128,10-B,Norwegian sea,ACTIVE,NO,28.02.1986,28.02.2026,839.790,158.266,PRODUCTION,21836,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21836,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21836,11.12.2018,11.12.2018,20.02.2019
128 B,Awarded additionally to round 10-A,Norwegian sea,ACTIVE,NO,30.01.1998,28.02.2026,4.220,4.220,PRODUCTION,41361,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=41361,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=41361,11.12.2018,11.12.2018,20.02.2019
128 C,TFO2005,Norwegian sea,INACTIVE,NO,06.01.2006,06.01.2007,68.295,0.000,,3811967,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3811967,,01.08.2016,01.08.2016,20.02.2019
128 D,TFO2015,Norwegian sea,ACTIVE,NO,05.02.2016,05.02.2021,74.228,74.228,INITIAL,27434543,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=27434543,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=27434543,11.12.2018,11.12.2018,20.02.2019
128 E,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,05.02.2021,94.891,94.891,INITIAL,28941966,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28941966,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28941966,11.12.2018,11.12.2018,20.02.2019
129,Awarded additionally to round 10-A,North sea,INACTIVE,NO,11.07.1986,31.12.1994,225.393,0.000,,21844,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21844,,29.04.2016,29.04.2016,20.02.2019
130,11-A,Norwegian sea,INACTIVE,NO,10.04.1987,10.04.1993,478.071,0.000,,21852,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21852,,10.03.2018,10.03.2018,20.02.2019
131,11-A,Norwegian sea,INACTIVE,NO,10.04.1987,15.12.1992,448.529,0.000,,21860,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21860,,10.03.2018,10.03.2018,20.02.2019
132,11-A,Norwegian sea,ACTIVE,NO,10.04.1987,10.04.2034,452.584,21.036,PRODUCTION,21868,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21868,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21868,08.12.2018,08.12.2018,20.02.2019
133,11-A,Norwegian sea,INACTIVE,NO,10.04.1987,01.01.1992,444.465,0.000,,21876,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21876,,10.03.2018,10.03.2018,20.02.2019
134,11-A,Norwegian sea,ACTIVE,NO,10.04.1987,10.04.2027,436.310,62.711,PRODUCTION,21884,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21884,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21884,11.12.2018,11.12.2018,20.02.2019
134 B,11-A,Norwegian sea,ACTIVE,NO,14.01.2000,10.04.2027,155.795,43.594,PRODUCTION,1025257,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1025257,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=1025257,17.01.2019,17.01.2019,20.02.2019
134 C,TFO2005,Norwegian sea,ACTIVE,NO,06.01.2006,10.04.2027,10.170,10.170,PRODUCTION,3812006,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=3812006,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=3812006,11.12.2018,11.12.2018,20.02.2019
134 D,11-A,Norwegian sea,ACTIVE,NO,16.12.2014,10.04.2027,91.889,32.108,PRODUCTION,26309854,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=26309854,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=26309854,11.12.2018,11.12.2018,20.02.2019
135,11-A,Barents sea,INACTIVE,NO,10.04.1987,31.12.1995,646.061,0.000,,21892,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21892,,10.03.2018,10.03.2018,20.02.2019
136,11-A,Barents sea,INACTIVE,NO,10.04.1987,10.04.1993,628.856,0.000,,21900,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21900,,10.03.2018,10.03.2018,20.02.2019
137,11-A,Barents sea,INACTIVE,NO,10.04.1987,31.12.1990,628.856,0.000,,21908,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21908,,10.03.2018,10.03.2018,20.02.2019
138,11-B,Barents sea,INACTIVE,NO,29.05.1987,31.12.1999,327.322,0.000,,21916,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21916,,25.04.2018,25.04.2018,20.02.2019
139,11-B,Barents sea,INACTIVE,NO,29.05.1987,29.05.1993,947.588,0.000,,21924,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21924,,10.03.2018,10.03.2018,20.02.2019
140,11-B,Barents sea,INACTIVE,NO,29.05.1987,31.12.1990,594.294,0.000,,21932,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21932,,10.03.2018,10.03.2018,20.02.2019
141,11-B,Barents sea,INACTIVE,NO,29.05.1987,31.12.1990,594.294,0.000,,21940,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21940,,10.03.2018,10.03.2018,20.02.2019
142,11-B,North sea,INACTIVE,NO,28.05.1987,31.12.1999,512.309,0.000,,21948,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21948,,13.03.2017,14.03.2017,20.02.2019
143,12,North sea,INACTIVE,YES OR PARTLY,08.07.1988,01.01.2017,319.068,0.000,,21956,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21956,,05.01.2017,16.03.2017,20.02.2019
143 BS,12,North sea,ACTIVE,YES OR PARTLY,27.06.2003,08.07.2027,68.085,45.469,PRODUCTION,2424891,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2424891,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=2424891,15.01.2019,15.01.2019,20.02.2019
143 CS,12,North sea,INACTIVE,YES OR PARTLY,27.06.2003,01.01.2007,89.923,0.000,,2424919,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2424919,,30.03.2017,30.03.2017,20.02.2019
144,12,North sea,INACTIVE,NO,08.07.1988,31.12.2002,336.500,0.000,,21964,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21964,,29.04.2016,29.04.2016,20.02.2019
145,12,North sea,ACTIVE,NO,08.07.1988,08.07.2024,250.555,11.475,PRODUCTION,21972,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21972,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21972,11.12.2018,11.12.2018,20.02.2019
146,12,North sea,ACTIVE,NO,08.07.1988,08.07.2027,221.748,58.738,PRODUCTION,21980,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21980,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21980,04.01.2019,05.01.2019,20.02.2019
147,12,North sea,ACTIVE,NO,08.07.1988,08.07.2027,467.778,19.372,PRODUCTION,21988,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21988,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21988,15.01.2019,06.02.2019,20.02.2019
148,12,North sea,ACTIVE,NO,08.07.1988,08.07.2024,543.438,24.119,PRODUCTION,21996,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21996,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21996,15.01.2019,06.02.2019,20.02.2019
148 B,TFO2013,North sea,INACTIVE,NO,07.02.2014,31.12.2015,22.294,0.000,,24214413,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=24214413,,01.08.2016,19.06.2018,20.02.2019
149,12,North sea,INACTIVE,NO,08.07.1988,08.07.1994,535.510,0.000,,22004,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22004,,29.04.2016,29.04.2016,20.02.2019
150,12,North sea,ACTIVE,NO,08.07.1988,08.07.2024,375.258,47.369,PRODUCTION,22012,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22012,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22012,06.10.2016,06.10.2016,20.02.2019
150 B,TFO2010,North sea,INACTIVE,NO,04.02.2011,04.02.2018,29.888,0.000,,20108072,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108072,,14.02.2018,15.02.2018,20.02.2019
151,12,North sea,INACTIVE,NO,08.07.1988,08.07.1994,520.058,0.000,,22020,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22020,,29.04.2016,29.04.2016,20.02.2019
152,12,North sea,ACTIVE,NO,08.07.1988,30.06.2036,137.968,20.061,PRODUCTION,22028,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22028,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22028,17.05.2018,18.05.2018,20.02.2019
153,12,North sea,ACTIVE,NO,08.07.1988,08.07.2028,993.138,135.651,PRODUCTION,22036,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22036,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22036,01.12.2018,01.12.2018,20.02.2019
153 B,TFO2007,North sea,ACTIVE,NO,29.02.2008,08.07.2028,6.630,6.630,PRODUCTION,4918242,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4918242,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=4918242,01.12.2018,01.12.2018,20.02.2019
153 C,TFO2017,North sea,ACTIVE,NO,02.03.2018,08.07.2028,16.498,16.498,PRODUCTION,30977870,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30977870,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30977870,01.12.2018,01.12.2018,20.02.2019
154,12-B,Norwegian sea,INACTIVE,NO,03.03.1989,03.03.1995,941.433,0.000,,22044,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22044,,10.03.2018,10.03.2018,20.02.2019
155,12-B,Norwegian sea,INACTIVE,NO,03.03.1989,18.02.1993,468.712,0.000,,22052,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22052,,10.03.2018,10.03.2018,20.02.2019
156,12-B,Norwegian sea,INACTIVE,NO,03.03.1989,31.12.2002,452.584,0.000,,22060,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22060,,29.04.2016,29.04.2016,20.02.2019
157,12-B,Norwegian sea,INACTIVE,NO,03.03.1989,31.12.1999,452.584,0.000,,22068,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22068,,10.03.2018,10.03.2018,20.02.2019
158,12-B,Norwegian sea,ACTIVE,NO,03.03.1989,03.03.2028,448.529,5.975,PRODUCTION,22076,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22076,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22076,08.12.2018,08.12.2018,20.02.2019
159,12-B,Norwegian sea,ACTIVE,NO,03.03.1989,03.03.2029,424.012,55.650,PRODUCTION,22084,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22084,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22084,17.05.2018,18.05.2018,20.02.2019
159 B,12-B,Norwegian sea,ACTIVE,NO,13.08.2004,03.03.2029,77.444,61.978,PRODUCTION,2819945,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2819945,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=2819945,17.05.2018,18.05.2018,20.02.2019
159 C,12-B,Norwegian sea,INACTIVE,NO,13.02.2008,31.12.2017,60.704,0.000,,4939362,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4939362,,03.01.2018,04.01.2018,20.02.2019
159 D,12-B,Norwegian sea,ACTIVE,NO,13.02.2008,03.03.2029,18.046,7.434,PRODUCTION,4939421,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4939421,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=4939421,14.09.2018,15.09.2018,20.02.2019
159 E,TFO2014,Norwegian sea,INACTIVE,NO,06.02.2015,06.02.2018,7.068,0.000,,25611889,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=25611889,,24.05.2018,07.12.2018,20.02.2019
159 F,12-B,Norwegian sea,ACTIVE,NO,22.05.2017,03.03.2029,15.489,15.489,PRODUCTION,29468112,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=29468112,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=29468112,17.05.2018,18.05.2018,20.02.2019
160,12-B,Barents sea,INACTIVE,NO,03.03.1989,01.11.1993,611.600,0.000,,22092,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22092,,10.03.2018,10.03.2018,20.02.2019
161,12-B,Barents sea,INACTIVE,NO,03.03.1989,31.12.1993,628.856,0.000,,22100,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22100,,10.03.2018,10.03.2018,20.02.2019
162,12-B,Barents sea,INACTIVE,NO,03.03.1989,31.12.1991,602.953,0.000,,22108,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22108,,10.03.2018,10.03.2018,20.02.2019
163,13,North sea,INACTIVE,NO,01.03.1991,01.03.2000,101.690,0.000,,22116,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22116,,10.03.2018,10.03.2018,20.02.2019
164,13,North sea,INACTIVE,NO,01.03.1991,01.03.1997,783.712,0.000,,22124,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22124,,10.03.2018,10.03.2018,20.02.2019
165,13,North sea,INACTIVE,NO,01.03.1991,01.11.1994,558.364,0.000,,22132,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22132,,10.03.2018,10.03.2018,20.02.2019
166,13,North sea,INACTIVE,NO,01.03.1991,31.12.2002,269.806,0.000,,22140,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22140,,29.04.2016,29.04.2016,20.02.2019
167,13,North sea,ACTIVE,NO,01.03.1991,01.03.2030,209.034,21.359,PRODUCTION,22148,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22148,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22148,08.12.2018,06.02.2019,20.02.2019
167 B,NST2002,North sea,ACTIVE,NO,11.04.2003,01.03.2030,37.313,3.556,PRODUCTION,2407874,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2407874,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=2407874,08.12.2018,06.02.2019,20.02.2019
167 C,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2022,13.368,13.368,INITIAL,30977591,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30977591,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30977591,08.12.2018,06.02.2019,20.02.2019
168,13,North sea,INACTIVE,NO,01.03.1991,31.12.2003,267.501,0.000,,22156,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22156,,29.04.2016,29.04.2016,20.02.2019
169,13,North sea,ACTIVE,NO,01.03.1991,01.03.2030,589.389,88.509,PRODUCTION,22164,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22164,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22164,17.05.2018,18.05.2018,20.02.2019
169 B1,13,North sea,ACTIVE,NO,01.03.2000,01.03.2030,51.793,50.021,PRODUCTION,1030964,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1030964,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=1030964,17.05.2018,18.05.2018,20.02.2019
169 B2,13,North sea,ACTIVE,NO,01.03.2000,01.03.2030,22.532,20.764,PRODUCTION,1031002,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1031002,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=1031002,17.05.2018,18.05.2018,20.02.2019
169 C,13,North sea,ACTIVE,NO,27.03.2009,01.03.2030,26.387,8.790,PRODUCTION,5479914,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5479914,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=5479914,30.03.2017,30.03.2017,20.02.2019
169 D,TFO2009,North sea,INACTIVE,NO,19.02.2010,31.12.2014,8.834,0.000,,17320383,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=17320383,,01.08.2016,07.09.2017,20.02.2019
169 E,13,North sea,ACTIVE,NO,04.11.2011,01.03.2030,19.385,19.385,PRODUCTION,21124742,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21124742,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21124742,11.12.2018,11.12.2018,20.02.2019
170,13,North sea,INACTIVE,NO,01.03.1991,31.12.1997,174.407,0.000,,22172,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22172,,29.04.2016,29.04.2016,20.02.2019
171,13,North sea,INACTIVE,NO,01.03.1991,31.12.2002,516.169,0.000,,22180,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22180,,29.04.2016,29.04.2016,20.02.2019
171 B,13,North sea,ACTIVE,NO,09.10.2000,01.03.2031,23.152,23.152,PRODUCTION,1333384,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1333384,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=1333384,23.05.2018,24.05.2018,20.02.2019
172,13,North sea,INACTIVE,NO,01.03.1991,31.12.2003,157.188,0.000,,22188,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22188,,29.04.2016,29.04.2016,20.02.2019
173,13,North sea,INACTIVE,NO,01.03.1991,27.12.2000,500.509,0.000,,22196,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22196,,29.04.2016,29.04.2016,20.02.2019
174,13,North sea,INACTIVE,NO,01.03.1991,31.12.2003,500.509,0.000,,22204,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22204,,29.04.2016,29.04.2016,20.02.2019
175,13,Norwegian sea,INACTIVE,NO,01.03.1991,31.12.1999,969.378,0.000,,22212,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22212,,29.04.2016,29.04.2016,20.02.2019
176,13,Norwegian sea,ACTIVE,NO,01.03.1991,01.03.2028,905.169,7.512,PRODUCTION,22220,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22220,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22220,08.12.2018,08.12.2018,20.02.2019
177,13,Norwegian sea,INACTIVE,NO,01.03.1991,01.01.2000,814.989,0.000,,22228,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22228,,10.03.2018,10.03.2018,20.02.2019
178,13,Barents sea,INACTIVE,NO,01.03.1991,31.12.1993,650.352,0.000,,22236,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22236,,10.03.2018,10.03.2018,20.02.2019
179,13,Barents sea,INACTIVE,NO,01.03.1991,22.12.1994,646.061,0.000,,22244,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22244,,10.03.2018,10.03.2018,20.02.2019
180,13,Barents sea,INACTIVE,NO,01.03.1991,01.04.1995,327.322,0.000,,22252,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22252,,10.03.2018,10.03.2018,20.02.2019
181,13,Barents sea,INACTIVE,NO,01.03.1991,01.03.1999,986.250,0.000,,22260,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22260,,25.04.2018,25.04.2018,20.02.2019
182,13,Barents sea,INACTIVE,NO,01.03.1991,31.12.2000,628.856,0.000,,22268,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22268,,25.04.2018,25.04.2018,20.02.2019
183,13,Barents sea,INACTIVE,NO,01.03.1991,11.04.1995,637.465,0.000,,22276,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22276,,10.03.2018,10.03.2018,20.02.2019
184,13,Barents sea,INACTIVE,NO,01.03.1991,01.07.1994,882.769,0.000,,22284,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22284,,10.03.2018,10.03.2018,20.02.2019
185,Awarded additionally to round 13,North sea,ACTIVE,NO,13.09.1991,06.04.2030,25.535,25.535,PRODUCTION EXTENDED,22292,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22292,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22292,11.12.2018,11.12.2018,20.02.2019
186,14,North sea,INACTIVE,NO,10.09.1993,10.09.1999,232.554,0.000,,22300,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22300,,29.04.2016,29.04.2016,20.02.2019
187,14,North sea,ACTIVE,NO,10.09.1993,10.09.2032,374.677,67.918,PRODUCTION,22308,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22308,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22308,23.05.2018,24.05.2018,20.02.2019
188,14,North sea,INACTIVE,NO,10.09.1993,20.04.1998,535.510,0.000,,22316,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22316,,10.03.2018,10.03.2018,20.02.2019
189,14,North sea,INACTIVE,NO,10.09.1993,01.01.2005,636.661,0.000,,22324,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22324,,29.04.2016,29.04.2016,20.02.2019
190,14,North sea,ACTIVE,NO,10.09.1993,10.09.2032,512.269,196.367,PRODUCTION,22332,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22332,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22332,17.01.2019,17.01.2019,20.02.2019
190 B,TFO2012,North sea,INACTIVE,NO,08.02.2013,08.02.2016,153.912,0.000,,22813207,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22813207,,01.08.2016,07.03.2018,20.02.2019
191,14,North sea,INACTIVE,NO,10.09.1993,10.09.2003,849.728,0.000,,1043631,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1043631,,29.04.2016,29.04.2016,20.02.2019
192,14,North sea,INACTIVE,NO,10.09.1993,06.10.1999,492.619,0.000,,22348,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22348,,29.04.2016,29.04.2016,20.02.2019
193,14,North sea,ACTIVE,YES OR PARTLY,10.09.1993,10.09.2031,500.509,165.629,PRODUCTION,22356,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22356,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=22356,08.12.2018,06.02.2019,20.02.2019
193 B,TFO2008,North sea,ACTIVE,NO,23.01.2009,10.09.2031,5.002,5.002,PRODUCTION,5107611,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5107611,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=5107611,08.12.2018,06.02.2019,20.02.2019
193 C,TFO2010,North sea,ACTIVE,NO,04.02.2011,10.09.2031,50.109,50.109,PRODUCTION,20108409,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=20108409,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=20108409,08.12.2018,06.02.2019,20.02.2019
193 D,14,North sea,ACTIVE,NO,21.12.2011,10.09.2031,78.138,78.138,PRODUCTION,21349950,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21349950,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21349950,08.12.2018,06.02.2019,20.02.2019
193 E,TFO2011,North sea,ACTIVE,NO,03.02.2012,10.09.2031,18.289,13.312,PRODUCTION,21568992,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21568992,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=21568992,08.12.2018,06.02.2019,20.02.2019
